,,,Ksenia's TRUE count,Roy's True count,Ksenia's != Roy's
Nf4#,Qg2#,Qg2#,FALSE,FALSE,TRUE
Nb6#,Nc3#,Nc3#,FALSE,FALSE,TRUE
Bxg7#,Rxg7#,Rxg7#,FALSE,FALSE,TRUE
Qh5#,Qh5#,Qh5#,TRUE,TRUE,TRUE
Rxe1#,Rxe1#,Rxe1#,TRUE,TRUE,TRUE
Rc1#,Rc1#,Rc1#,TRUE,TRUE,TRUE
Qxh5#,Qxh5#,Qxh5#,TRUE,TRUE,TRUE
Qxg6#,Qxg6#,Qxg6#,TRUE,TRUE,TRUE
Re8#,d3#,d3#,FALSE,FALSE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Rh3#,Rh3#,Rh3#,TRUE,TRUE,TRUE
Re2#,Rb2#,Rb2#,FALSE,FALSE,TRUE
Qxe2#,Qxe2#,Qxe2#,TRUE,TRUE,TRUE
Re8#,Re8#,Re8#,TRUE,TRUE,TRUE
Qb2#,Qb2#,Qb2#,TRUE,TRUE,TRUE
Qg8#,Qe7#,Qe7#,FALSE,FALSE,TRUE
h5#,h5#,h5#,TRUE,TRUE,TRUE
Qg8#,,garbage,FALSE,FALSE,TRUE
Qb2#,Qb2#,Qb2#,TRUE,TRUE,TRUE
Ra5#,Ra5#,Ra5#,TRUE,TRUE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Qxa1#,,garbage,FALSE,FALSE,TRUE
Bg6#,Bg6#,Bg6#,TRUE,TRUE,TRUE
Qc1#,Qc1#,Qc1#,TRUE,TRUE,TRUE
Rd1#,Rd1#,Rd1#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Be4#,Re1#,Re1#,FALSE,FALSE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Raf7#,Raf7#,Raf7#,TRUE,TRUE,TRUE
Rb1#,Rb1#,Rb1#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Rf1#,Qf1#,Qf1#,FALSE,FALSE,TRUE
Qxb2#,Qxb2#,Qxb2#,TRUE,TRUE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Qb7#,Qb7#,Qb7#,TRUE,TRUE,TRUE
Rb1#,Rb1#,Rb1#,TRUE,TRUE,TRUE
Qf1#,Qf1#,Qf1#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Rxg3#,Rxg3#,Rxg3#,TRUE,TRUE,TRUE
Qb3#,Qb3#,Qb3#,TRUE,TRUE,TRUE
Qxf1#,Qxf1#,Qxf1#,TRUE,TRUE,TRUE
Qc2#,Qc2#,Qc2#,TRUE,TRUE,TRUE
Qh4#,Qh4#,Qh4#,TRUE,TRUE,TRUE
Rxf1#,Rxf1#,Rxf1#,TRUE,TRUE,TRUE
Rxe1#,Rxe1#,Rxe1#,TRUE,TRUE,TRUE
Nxf2#,Nxf2#,Nxf2#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Nxc6#,Qxb6#,Qxb6#,FALSE,FALSE,TRUE
Rc1#,Rc1#,Rc1#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Bf3#,Bf3#,Bf3#,TRUE,TRUE,TRUE
Qxf7#,Qc8#,Qc8#,FALSE,FALSE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qg8#,,garbage,FALSE,FALSE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Rh6#,Rh6#,Rh6#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qf5#,Qf5#,Qf5#,TRUE,TRUE,TRUE
Qf6#,Qf6#,Qf6#,TRUE,TRUE,TRUE
Rd8#,Rd8#,Rd8#,TRUE,TRUE,TRUE
Rxa2#,Rxa2#,Rxa2#,TRUE,TRUE,TRUE
Rh7#,Rh7#,Rh7#,TRUE,TRUE,TRUE
Ra1#,Rc2#,Rc2#,FALSE,FALSE,TRUE
Qh5#,Qh5#,Qh5#,TRUE,TRUE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
Rxf1#,Rxf1#,Rxf1#,TRUE,TRUE,TRUE
Qd2#,Qd2#,Qd2#,TRUE,TRUE,TRUE
Re8#,,garbage,FALSE,FALSE,TRUE
Bf6#,,garbage,FALSE,FALSE,TRUE
Rxf8#,Rxf8#,Rxf8#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Qg4#,Qg4#,Qg4#,TRUE,TRUE,TRUE
Qxf6#,,garbage,FALSE,FALSE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Qhe1#,Qhe1#,Qhe1#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qe7#,Qe7#,Qe7#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qh6#,Qh6#,Qh6#,TRUE,TRUE,TRUE
Re8#,Re8#,Re8#,TRUE,TRUE,TRUE
h4#,h4#,h4#,TRUE,TRUE,TRUE
Rh2#,Rh2#,Rh2#,TRUE,TRUE,TRUE
Qxd1#,Qxd1#,Qxd1#,TRUE,TRUE,TRUE
Qxf1#,,garbage,FALSE,FALSE,TRUE
Qh8#,Qh8#,Qh8#,TRUE,TRUE,TRUE
Qf8#,Qf8#,Qf8#,TRUE,TRUE,TRUE
Rxa5#,Rxa5#,Rxa5#,TRUE,TRUE,TRUE
Qf8#,Qf8#,Qf8#,TRUE,TRUE,TRUE
Qf3#,Rh3#,Rh3#,FALSE,FALSE,TRUE
Re8#,Re8#,Re8#,TRUE,TRUE,TRUE
Qbb8#,Qbb8#,Qbb8#,TRUE,TRUE,TRUE
Qe2#,Qe2#,Qe2#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qxa7#,Qxa7#,Qxa7#,TRUE,TRUE,TRUE
Qc2#,Qc2#,Qc2#,TRUE,TRUE,TRUE
Nd3#,Nd3#,Nd3#,TRUE,TRUE,TRUE
Qd1#,Qd1#,Qd1#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qe2#,Qe2#,Qe2#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Qxb2#,Qxb2#,Qxb2#,TRUE,TRUE,TRUE
Qe8#,Qe8#,Qe8#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qxd6#,Qxd6#,Qxd6#,TRUE,TRUE,TRUE
Qb6#,Qb6#,Qb6#,TRUE,TRUE,TRUE
Qxd2#,Qxd2#,Qxd2#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qh6#,Qh6#,Qh6#,TRUE,TRUE,TRUE
Rxf8#,Rxf8#,Rxf8#,TRUE,TRUE,TRUE
Qxb2#,Qxb2#,Qxb2#,TRUE,TRUE,TRUE
Qxa2#,Qxa2#,Qxa2#,TRUE,TRUE,TRUE
Bc3#,Bc3#,Bc3#,TRUE,TRUE,TRUE
Qxc5#,Qxc5#,Qxc5#,TRUE,TRUE,TRUE
Rf7#,Rf7#,Rf7#,TRUE,TRUE,TRUE
Qe8#,Qe8#,Qe8#,TRUE,TRUE,TRUE
Qe6#,Qe6#,Qe6#,TRUE,TRUE,TRUE
Rg4#,Rf6#,Rf6#,FALSE,FALSE,TRUE
Qxe5#,,garbage,FALSE,FALSE,TRUE
Bg4#,Qg2#,Qg2#,FALSE,FALSE,TRUE
Qg7#,Qxh7#,Qxh7#,FALSE,FALSE,TRUE
Qf7#,,garbage,FALSE,FALSE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Bg6#,Rxf6#,Rxf6#,FALSE,FALSE,TRUE
f5#,Qf7#,Qf7#,FALSE,FALSE,TRUE
Rd8#,Qb6#,Qb6#,FALSE,FALSE,TRUE
Qg6#,,garbage,FALSE,FALSE,TRUE
Rd1#,Rd1#,Rd1#,TRUE,TRUE,TRUE
Rxh6#,,garbage,FALSE,FALSE,TRUE
Rc1#,Rc1#,Rc1#,TRUE,TRUE,TRUE
Rf6#,Rf6#,Rf6#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Ra3#,Ra3#,Ra3#,TRUE,TRUE,TRUE
Qf7#,Qxh7#,Qxh7#,FALSE,FALSE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Qa3#,Qb4#,Qb4#,FALSE,FALSE,TRUE
Re3#,Rf5#,Rf5#,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Rd1#,Rd1#,Rd1#,TRUE,TRUE,TRUE
Qh5#,Qh5#,Qh5#,TRUE,TRUE,TRUE
Rf8#,Rf8#,Rf8#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qe6#,Qe6#,Qe6#,TRUE,TRUE,TRUE
Qxg6#,Qxg6#,Qxg6#,TRUE,TRUE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Rb1#,Rb1#,Rb1#,TRUE,TRUE,TRUE
Qxe8#,,garbage,FALSE,FALSE,TRUE
Qd1#,Qe2#,Qe2#,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Rxe1#,Rxe1#,Rxe1#,TRUE,TRUE,TRUE
Qxf8#,Qxf8#,Qxf8#,TRUE,TRUE,TRUE
Qf2#,Qf2#,Qf2#,TRUE,TRUE,TRUE
Qxd8#,Rxd8#,Rxd8#,FALSE,FALSE,TRUE
Rg4#,Rg4#,Rg4#,TRUE,TRUE,TRUE
Rc8#,Rc8#,Rc8#,TRUE,TRUE,TRUE
Re8#,Qxg7#,Qxg7#,FALSE,FALSE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Nb3#,Ra1#,Ra1#,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Rcg7#,Rcg7#,Rcg7#,TRUE,TRUE,TRUE
Rf8#,Rc7#,Rc7#,FALSE,FALSE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qaa8#,Qaa8#,Qaa8#,TRUE,TRUE,TRUE
Qg2#,,garbage,FALSE,FALSE,TRUE
Qc6#,Qc6#,Qc6#,TRUE,TRUE,TRUE
Qxg3#,Qd2#,Qd2#,FALSE,FALSE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qe2#,Qe2#,Qe2#,TRUE,TRUE,TRUE
Qd8#,Qd8#,Qd8#,TRUE,TRUE,TRUE
Ra8#,Ra8#,Ra8#,TRUE,TRUE,TRUE
Qf3#,Qf3#,Qf3#,TRUE,TRUE,TRUE
Qe8#,Qe8#,Qe8#,TRUE,TRUE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Qc1#,Qc1#,Qc1#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxf8#,Qxf8#,Qxf8#,TRUE,TRUE,TRUE
Ra8#,Ra8#,Ra8#,TRUE,TRUE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Rgc7#,Rgc7#,Rgc7#,TRUE,TRUE,TRUE
Rf8#,Rf8#,Rf8#,TRUE,TRUE,TRUE
Rc8#,Rc8#,Rc8#,TRUE,TRUE,TRUE
Qd8#,,garbage,FALSE,FALSE,TRUE
Qxb2#,Qxb2#,Qxb2#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Nf3#,Nf3#,Nf3#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qg4#,,garbage,FALSE,FALSE,TRUE
Qe6#,Qe6#,Qe6#,TRUE,TRUE,TRUE
Rxa6#,Qxb7#,Qxb7#,FALSE,FALSE,TRUE
Qxf6#,Qxf6#,Qxf6#,TRUE,TRUE,TRUE
Bf7#,Bf7#,Bf7#,TRUE,TRUE,TRUE
Bh7#,,garbage,FALSE,FALSE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qa5#,Qb5#,Qb5#,FALSE,FALSE,TRUE
Qxc8#,Qxc8#,Qxc8#,TRUE,TRUE,TRUE
Rxh2#,Rxh2#,Rxh2#,TRUE,TRUE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
Qxf8#,Qxf8#,Qxf8#,TRUE,TRUE,TRUE
Raf8#,Raf8#,Raf8#,TRUE,TRUE,TRUE
Rd1#,Qd1#,Qd1#,FALSE,FALSE,TRUE
Rf8#,Rf8#,Rf8#,TRUE,TRUE,TRUE
Qxg2#,Qxg2#,Qxg2#,TRUE,TRUE,TRUE
Qf2#,Qf2#,Qf2#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Re8#,Qxg7#,Qxg7#,FALSE,FALSE,TRUE
Rh3#,Rh3#,Rh3#,TRUE,TRUE,TRUE
Qa1#,Qa1#,Qa1#,TRUE,TRUE,TRUE
e5#,Rh6#,Rh6#,FALSE,FALSE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qc4#,Qb4#,Qb4#,FALSE,FALSE,TRUE
Rh6#,Rh6#,Rh6#,TRUE,TRUE,TRUE
Rf8#,Rf8#,Rf8#,TRUE,TRUE,TRUE
Rxh3#,Rxh3#,Rxh3#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Qxe2#,Qxf1#,Qxf1#,FALSE,FALSE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Rc8#,Rc8#,Rc8#,TRUE,TRUE,TRUE
Be7#,Be7#,Be7#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qe3#,Qe3#,Qe3#,TRUE,TRUE,TRUE
Qxe1#,Qxe1#,Qxe1#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Rd8#,Rd8#,Rd8#,TRUE,TRUE,TRUE
Qxe1#,Qxe1#,Qxe1#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Rh2#,Rh2#,Rh2#,TRUE,TRUE,TRUE
Re1#,Re1#,Re1#,TRUE,TRUE,TRUE
Qb2#,Qb2#,Qb2#,TRUE,TRUE,TRUE
Re1#,Re1#,Re1#,TRUE,TRUE,TRUE
Qh7#,Qh7#,Qh7#,TRUE,TRUE,TRUE
Qe3#,Qe3#,Qe3#,TRUE,TRUE,TRUE
Re2#,Qd4#,Qd4#,FALSE,FALSE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Rxe1#,Rxe1#,Rxe1#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qxa2#,Qxa2#,Qxa2#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Rc6#,Rc6#,Rc6#,TRUE,TRUE,TRUE
Ng3#,,garbage,FALSE,FALSE,TRUE
Qf2#,Qf2#,Qf2#,TRUE,TRUE,TRUE
Qxc7#,Qxc7#,Qxc7#,TRUE,TRUE,TRUE
Rf2#,Rf2#,Rf2#,TRUE,TRUE,TRUE
Qxe5#,Qxe5#,Qxe5#,TRUE,TRUE,TRUE
Rxd4#,Ne5#,Ne5#,FALSE,FALSE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Rxa4#,Rxa4#,Rxa4#,TRUE,TRUE,TRUE
Rh7#,Rh7#,Rh7#,TRUE,TRUE,TRUE
Ra6#,Ra6#,Ra6#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qh8#,Qh8#,Qh8#,TRUE,TRUE,TRUE
Ra6#,Ra6#,Ra6#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qe7#,Qe7#,Qe7#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qgd5#,Qb6#,Qb6#,FALSE,FALSE,TRUE
Qh8#,Qh8#,Qh8#,TRUE,TRUE,TRUE
c5#,c5#,c5#,TRUE,TRUE,TRUE
Qc8#,Qxf7#,Qxf7#,FALSE,FALSE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
Rh1#,Rh1#,Rh1#,TRUE,TRUE,TRUE
Bg6#,Bg6#,Bg6#,TRUE,TRUE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Rf1#,Rf1#,Rf1#,TRUE,TRUE,TRUE
Qh6#,Qh6#,Qh6#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Qxe7#,Qxe7#,Qxe7#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qb2#,Qb2#,Qb2#,TRUE,TRUE,TRUE
Rxe5#,Rxe5#,Rxe5#,TRUE,TRUE,TRUE
Bc3#,Bc3#,Bc3#,TRUE,TRUE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Qd1#,Qe1#,Qe1#,FALSE,FALSE,TRUE
Qxe2#,Qxe2#,Qxe2#,TRUE,TRUE,TRUE
Qd8#,Qd8#,Qd8#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qd7#,Qd7#,Qd7#,TRUE,TRUE,TRUE
Qxe3#,Qxe3#,Qxe3#,TRUE,TRUE,TRUE
Qh4#,Qh4#,Qh4#,TRUE,TRUE,TRUE
Qh1#,Qh4#,Qh4#,FALSE,FALSE,TRUE
Qg3#,Qg3#,Qg3#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Rg8#,Rg8#,Rg8#,TRUE,TRUE,TRUE
Qxf1#,Qxf1#,Qxf1#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Qa5#,,garbage,FALSE,FALSE,TRUE
Rxd1#,Rxd1#,Rxd1#,TRUE,TRUE,TRUE
Re6#,Re6#,Re6#,TRUE,TRUE,TRUE
Qfh8#,Qfh8#,Qfh8#,TRUE,TRUE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
Rb8#,Rb8#,Rb8#,TRUE,TRUE,TRUE
R8g2#,,garbage,FALSE,FALSE,TRUE
Qxg2#,Qf1#,Qf1#,FALSE,FALSE,TRUE
Rg4#,Bf6#,Bf6#,FALSE,FALSE,TRUE
Rc8#,Rc8#,Rc8#,TRUE,TRUE,TRUE
Nd6#,,garbage,FALSE,FALSE,TRUE
Qxe8#,Qxe8#,Qxe8#,TRUE,TRUE,TRUE
Rxg8#,Rxg8#,Rxg8#,TRUE,TRUE,TRUE
Qf2#,Qf2#,Qf2#,TRUE,TRUE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qh2#,Qg2#,Qg2#,FALSE,FALSE,TRUE
Qh5#,Qh5#,Qh5#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Nf5#,Nf5#,Nf5#,TRUE,TRUE,TRUE
Qxf1#,Qxf1#,Qxf1#,TRUE,TRUE,TRUE
R1h6#,R1h6#,h6#,TRUE,FALSE,FALSE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
g8=Q#,g8=Q#,garbage,TRUE,FALSE,FALSE
Qh6#,Qh6#,Qh6#,TRUE,TRUE,TRUE
Qf8#,Qf8#,Qf8#,TRUE,TRUE,TRUE
Qxf2#,,garbage,FALSE,FALSE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Rg8#,Rg8#,Rg8#,TRUE,TRUE,TRUE
Qd1#,Qd1#,Qd1#,TRUE,TRUE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
Qxe8#,Qxe8#,Qxe8#,TRUE,TRUE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Rh6#,Rh6#,Rh6#,TRUE,TRUE,TRUE
Qf7#,Qd8#,Qd8#,FALSE,FALSE,TRUE
Rd1#,Rd1#,Rd1#,TRUE,TRUE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Qg3#,Qg3#,Qg3#,TRUE,TRUE,TRUE
Qg6#,,garbage,FALSE,FALSE,TRUE
Qxc7#,,garbage,FALSE,FALSE,TRUE
Rg5#,Rg5#,Rg5#,TRUE,TRUE,TRUE
Qxb7#,Qxb7#,Qxb7#,TRUE,TRUE,TRUE
Qh2#,Qh2#,Qh2#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qa1#,Qa1#,Qa1#,TRUE,TRUE,TRUE
Qh6#,Qh6#,Qh6#,TRUE,TRUE,TRUE
Nxf7#,Nxf7#,Nxf7#,TRUE,TRUE,TRUE
R2c7#,R2c7#,c7#,TRUE,FALSE,FALSE
Re8#,Qh8#,Qh8#,FALSE,FALSE,TRUE
Rf8#,Rf8#,Rf8#,TRUE,TRUE,TRUE
Rg8#,Rg8#,Rg8#,TRUE,TRUE,TRUE
Rh4#,Rh4#,Rh4#,TRUE,TRUE,TRUE
Qg1#,Qg1#,Qg1#,TRUE,TRUE,TRUE
Rxa8#,Rxa8#,Rxa8#,TRUE,TRUE,TRUE
Qd6#,Qd6#,Qd6#,TRUE,TRUE,TRUE
Re8#,Re8#,Re8#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qd6#,Qd6#,Qd6#,TRUE,TRUE,TRUE
Ra8#,Ra8#,Ra8#,TRUE,TRUE,TRUE
Qxe7#,Qxe7#,Qxe7#,TRUE,TRUE,TRUE
Qe1#,Qe1#,Qe1#,TRUE,TRUE,TRUE
Qxh3#,,garbage,FALSE,FALSE,TRUE
Qh8#,Qh8#,Qh8#,TRUE,TRUE,TRUE
Rxg5#,Rd4#,Rd4#,FALSE,FALSE,TRUE
Rh2#,Rh2#,Rh2#,TRUE,TRUE,TRUE
Qc4#,Rc2#,Rc2#,FALSE,FALSE,TRUE
Qf7#,Qf7#,Qf7#,TRUE,TRUE,TRUE
Qxf1#,Qxf1#,Qxf1#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qg4#,,garbage,FALSE,FALSE,TRUE
Rf1#,Rf1#,Rf1#,TRUE,TRUE,TRUE
Rc6#,,garbage,FALSE,FALSE,TRUE
Bxe3#,Rf1#,Rf1#,FALSE,FALSE,TRUE
Qxc8#,Qxc8#,Qxc8#,TRUE,TRUE,TRUE
Qxg3#,,garbage,FALSE,FALSE,TRUE
Rxd8#,Rxd8#,Rxd8#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Qg8#,Qd8#,Qd8#,FALSE,FALSE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Rg2#,Rg2#,Rg2#,TRUE,TRUE,TRUE
Qxd8#,Qxd8#,Qxd8#,TRUE,TRUE,TRUE
Qxf2#,Qxf2#,Qxf2#,TRUE,TRUE,TRUE
Qxh2#,,garbage,FALSE,FALSE,TRUE
Rh8#,Rh8#,Rh8#,TRUE,TRUE,TRUE
Rxg5#,Qh7#,Qh7#,FALSE,FALSE,TRUE
Qgg8#,Qgg8#,Qgg8#,TRUE,TRUE,TRUE
Rf1#,Rf1#,Rf1#,TRUE,TRUE,TRUE
Qf3#,Qf3#,Qf3#,TRUE,TRUE,TRUE
Qe7#,Qe7#,Qe7#,TRUE,TRUE,TRUE
Qe8#,Qe8#,Qe8#,TRUE,TRUE,TRUE
Rxh7#,Rxh7#,Rxh7#,TRUE,TRUE,TRUE
Qxh7#,Qxh7#,Qxh7#,TRUE,TRUE,TRUE
Qc2#,Qc2#,Qc2#,TRUE,TRUE,TRUE
Rxe1#,,garbage,FALSE,FALSE,TRUE
Qg2#,Qg2#,Qg2#,TRUE,TRUE,TRUE
Qh4#,Qh4#,Qh4#,TRUE,TRUE,TRUE
Qxf1#,Qxf1#,Qxf1#,TRUE,TRUE,TRUE
Qxf8#,Qxf8#,Qxf8#,TRUE,TRUE,TRUE
Qb2#,Qb2#,Qb2#,TRUE,TRUE,TRUE
Rhf7#,Ref7#,Ref7#,FALSE,FALSE,TRUE
Rf8#,Rf8#,Rf8#,TRUE,TRUE,TRUE
f3#,f3#,f3#,TRUE,TRUE,TRUE
Qxd7#,Qxd7#,Qxd7#,TRUE,TRUE,TRUE
Qxf7#,Qxf7#,Qxf7#,TRUE,TRUE,TRUE
Ne2#,Ne2#,Ne2#,TRUE,TRUE,TRUE
Rc2#,Qb2#,Qb2#,FALSE,FALSE,TRUE
Rg1#,Rg1#,Rg1#,TRUE,TRUE,TRUE
Re1#,Re1#,Re1#,TRUE,TRUE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Qxg7#,Qxg7#,Qxg7#,TRUE,TRUE,TRUE
Qh1#,Qh1#,Qh1#,TRUE,TRUE,TRUE
g3#,g3#,g3#,TRUE,TRUE,TRUE
c4#,c4#,c4#,TRUE,TRUE,TRUE
Qxg2#,,garbage,FALSE,FALSE,TRUE
Qg7#,Qg7#,Qg7#,TRUE,TRUE,TRUE
Re8#,Re8#,Re8#,TRUE,TRUE,TRUE
Ra2#,Ra2#,Ra2#,TRUE,TRUE,TRUE
